date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_total,pre_invoice_discount_pct,net_invoice_sales,post_invoice_discount_pct
2018-04-01,2018,90022082,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,230.93,0.2954,162.713278,0.2850
2018-04-01,2018,90022083,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2551,103.213344,0.2910
2018-04-01,2018,90023022,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2054,48.931468,0.3288
2018-04-01,2018,90023023,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.2764,66.838932,0.2782
2018-04-01,2018,90023024,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2357,35.303017,0.3356
2018-04-01,2018,90023026,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2998,43.118316,0.3117
2018-04-01,2018,90023027,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2755,22.307355,0.2900
2018-04-01,2018,90023028,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.2405,58.466310,0.3231
2018-04-01,2018,90023030,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2117,12.139820,0.2901
2018-04-01,2018,90027207,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.2803,66.478689,0.3615
2018-05-01,2018,70002017,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,53,815.95,0.0824,748.715720,0.3051
2018-05-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,71,1093.06,0.2956,769.951464,0.3190
2018-05-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,338.69,0.0536,320.536216,0.3748
2018-05-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,16,246.32,0.2378,187.745104,0.3917
2018-05-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.1057,137.677485,0.3408
2018-05-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.1875,50.033750,0.3846
2018-05-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,34,523.44,0.0700,486.799200,0.4314
2018-05-01,2018,70007199,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,600.41,0.2551,447.245409,0.3387
2018-05-01,2018,70008169,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.0953,125.355232,0.3542
2018-05-01,2018,70008170,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.1896,112.289024,0.3528
2018-05-01,2018,70011193,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,14,215.53,0.0521,204.300887,0.3269
2018-05-01,2018,70011194,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2046,110.210624,0.2898
2018-05-01,2018,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.0587,14.496020,0.3785
2018-05-01,2018,70013126,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2501,23.089421,0.3516
2018-05-01,2018,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.0856,14.081760,0.2398
2018-05-01,2018,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.1937,12.417020,0.3112
2018-05-01,2018,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2025,159.611650,0.2774
2018-05-01,2018,70023031,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.1008,41.534048,0.3167
2018-05-01,2018,80001019,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2815,44.245230,0.3040
2018-05-01,2018,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,600.41,0.2728,436.618152,0.3643
2018-05-01,2018,80006155,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,29,446.46,0.2797,321.585138,0.3308
2018-05-01,2018,80007195,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,52,800.55,0.2990,561.185550,0.4095
2018-05-01,2018,90001021,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2798,22.174958,0.3542
2018-05-01,2018,90002001,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,50,769.76,0.2490,578.089760,0.3183
2018-05-01,2018,90002002,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,600.41,0.2005,480.027795,0.4168
2018-05-01,2018,90002003,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,28,431.07,0.2831,309.034083,0.3977
2018-05-01,2018,90002005,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,30,461.86,0.2121,363.899494,0.3282
2018-05-01,2018,90002006,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.2923,108.950415,0.3219
2018-05-01,2018,90002007,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,415.67,0.2265,321.520745,0.3331
2018-05-01,2018,90002009,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,53,815.95,0.2156,640.031180,0.3138
2018-05-01,2018,90002010,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.2242,143.321292,0.3216
2018-05-01,2018,90002011,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.2902,185.768856,0.3839
2018-05-01,2018,90002013,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,600.41,0.2644,441.661596,0.3969
2018-05-01,2018,90002014,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,71,1093.06,0.2971,768.311874,0.3980
2018-05-01,2018,90002015,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,75,1154.64,0.2860,824.412960,0.3580
2018-05-01,2018,90003179,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2193,156.249298,0.3451
2018-05-01,2018,90006153,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.2970,108.226850,0.3534
2018-05-01,2018,90007197,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,33,508.04,0.2031,404.857076,0.4034
2018-05-01,2018,90008165,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2849,44.035858,0.3473
2018-05-01,2018,90008166,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,20,307.90,0.2884,219.101640,0.3453
2018-05-01,2018,90008167,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.1947,24.795187,0.3748
2018-05-01,2018,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.2779,111.167295,0.2550
2018-05-01,2018,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.2091,97.407244,0.2433
2018-05-01,2018,90011187,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.2924,130.722024,0.2822
2018-05-01,2018,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2992,75.525216,0.2709
2018-05-01,2018,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2717,78.488891,0.2782
2018-05-01,2018,90011191,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,169.35,0.2270,130.907550,0.2883
2018-05-01,2018,90013117,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.1990,24.662790,0.3608
2018-05-01,2018,90013118,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2634,34.023554,0.3504
2018-05-01,2018,90013119,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2809,22.141089,0.3303
2018-05-01,2018,90013121,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2639,22.664519,0.2988
2018-05-01,2018,90013122,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.1942,37.219902,0.3644
2018-05-01,2018,90013123,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2567,22.886207,0.3343
2018-05-01,2018,90016171,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2733,11.191180,0.2639
2018-05-01,2018,90016173,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2083,12.192180,0.2395
2018-05-01,2018,90022071,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,384.88,0.1906,311.521872,0.3058
2018-05-01,2018,90022073,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.2834,110.320570,0.2604
2018-05-01,2018,90022074,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,26,400.28,0.2709,291.844148,0.2303
2018-05-01,2018,90022075,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2553,149.044258,0.2937
2018-05-01,2018,90022077,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2394,152.226484,0.2328
2018-05-01,2018,90022078,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2882,98.627008,0.3010
2018-05-01,2018,90022079,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,415.67,0.2788,299.781204,0.2701
2018-05-01,2018,90022081,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,40,615.81,0.2957,433.714983,0.2871
2018-05-01,2018,90022082,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,538.83,0.2954,379.659618,0.2461
2018-05-01,2018,90022083,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,415.67,0.2551,309.632583,0.2814
2018-05-01,2018,90023022,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2054,48.931468,0.3043
2018-05-01,2018,90023023,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.2764,55.702728,0.2918
2018-05-01,2018,90023025,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2908,32.757948,0.3353
2018-05-01,2018,90023026,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2998,10.783080,0.2674
2018-05-01,2018,90023027,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.2755,55.772010,0.3111
2018-05-01,2018,90023029,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2171,12.056660,0.3076
2018-05-01,2018,90023030,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,5,76.98,0.2117,60.683334,0.3233
2018-05-01,2018,90027207,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2803,77.562069,0.3173
2018-06-01,2018,70002017,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,56,862.13,0.0824,791.090488,0.3811
2018-06-01,2018,70002018,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,15,230.93,0.2956,162.667092,0.3289
2018-06-01,2018,70003181,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,338.69,0.0536,320.536216,0.2748
2018-06-01,2018,70003182,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,21,323.30,0.2378,246.419260,0.3051
2018-06-01,2018,70006157,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.1057,110.141988,0.3413
2018-06-01,2018,70006158,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.1875,75.050625,0.4407
2018-06-01,2018,70007198,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,45,692.78,0.0700,644.285400,0.4164
2018-06-01,2018,70008169,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,10,153.95,0.0953,139.278565,0.2781
2018-06-01,2018,70008170,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,12,184.74,0.1896,149.713296,0.3282
2018-06-01,2018,70011193,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,11,169.35,0.0521,160.526865,0.2871
2018-06-01,2018,70011194,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2046,24.490366,0.2956
2018-06-01,2018,70013125,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.0587,14.496020,0.3451
2018-06-01,2018,70016177,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.0856,14.081760,0.2646
2018-06-01,2018,70016178,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.1937,12.417020,0.2546
2018-06-01,2018,70022084,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.0589,115.905876,0.2498
2018-06-01,2018,70022085,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,35,538.83,0.2025,429.716925,0.2690
2018-06-01,2018,70023032,Canada,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2999,43.112158,0.3188
2018-06-01,2018,70027208,Brazil,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.1896,49.904432,0.3923
2018-06-01,2018,80006154,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,415.67,0.2728,302.275224,0.4218
2018-06-01,2018,80007196,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,149,2293.88,0.2231,1782.115372,0.3591
2018-06-01,2018,90001020,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,4,61.58,0.2254,47.699868,0.2911
2018-06-01,2018,90001021,China,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2798,11.091080,0.3009
2018-06-01,2018,90002001,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,24,369.48,0.2490,277.479480,0.3027
2018-06-01,2018,90002002,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,39,600.41,0.2005,480.027795,0.3775
2018-06-01,2018,90002004,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,56,862.13,0.2103,680.824061,0.3943
2018-06-01,2018,90002005,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,17,261.72,0.2121,206.209188,0.3405
2018-06-01,2018,90002006,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,41,631.20,0.2923,446.700240,0.3814
2018-06-01,2018,90002008,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,122,1878.21,0.2385,1430.256915,0.3637
2018-06-01,2018,90002009,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,31,477.25,0.2156,374.354900,0.4152
2018-06-01,2018,90002010,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,75,1154.64,0.2242,895.769712,0.3728
2018-06-01,2018,90002012,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,63,969.90,0.2329,744.010290,0.3961
2018-06-01,2018,90002013,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,71,1093.06,0.2644,804.054936,0.3819
2018-06-01,2018,90002014,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.2971,86.569164,0.3377
2018-06-01,2018,90002016,India,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,585.02,0.2134,460.176732,0.3628
2018-06-01,2018,90003180,Indonesia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.1809,100.880356,0.3478
2018-06-01,2018,90006153,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2970,97.407680,0.3785
2018-06-01,2018,90006156,Philiphines,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,7,107.77,0.2552,80.267096,0.3848
2018-06-01,2018,90007197,"South Korea",A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2031,110.418464,0.3971
2018-06-01,2018,90008164,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,6,92.37,0.3009,64.575867,0.3089
2018-06-01,2018,90008165,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2849,143.120114,0.3461
2018-06-01,2018,90008166,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2884,32.868804,0.3521
2018-06-01,2018,90008168,Australia,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,338.69,0.3005,236.913655,0.3535
2018-06-01,2018,90011185,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,9,138.56,0.2779,100.054176,0.3014
2018-06-01,2018,90011186,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2091,158.290726,0.2814
2018-06-01,2018,90011188,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.2233,95.658372,0.2874
2018-06-01,2018,90011189,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2992,32.369952,0.2961
2018-06-01,2018,90011190,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.2717,89.697428,0.2718
2018-06-01,2018,90011192,France,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2587,11.416020,0.2321
2018-06-01,2018,90013116,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,2,30.79,0.2409,23.372689,0.3529
2018-06-01,2018,90013117,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.1990,12.335400,0.3464
2018-06-01,2018,90013118,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2634,11.343640,0.2965
2018-06-01,2018,90013120,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2651,11.317460,0.3827
2018-06-01,2018,90013121,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2639,11.335940,0.3917
2018-06-01,2018,90013122,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.1942,37.219902,0.3638
2018-06-01,2018,90013124,Italy,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,3,46.19,0.2710,33.672510,0.2975
2018-06-01,2018,90016172,Poland,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,1,15.40,0.2525,11.511500,0.2533
2018-06-01,2018,90022072,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,38,585.02,0.2934,413.375132,0.2707
2018-06-01,2018,90022073,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,27,415.67,0.2834,297.869122,0.2518
2018-06-01,2018,90022074,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,22,338.69,0.2709,246.938879,0.2236
2018-06-01,2018,90022076,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,13,200.14,0.2434,151.425924,0.2409
2018-06-01,2018,90022077,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,8,123.16,0.2394,93.675496,0.2327
2018-06-01,2018,90022078,USA,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,25,384.88,0.2882,273.957584,0.2970
